term,term_code,course_code,course_title,section,crn,meeting_schedule,location,location_status,instructor,schedule_type_code,class_status,cab_status_code,cancelled,start_date,end_date,cab_schedule_and_location,source_url
Fall 2026,202610,ANTH 1773,"
Bioarchaeology and Forensic Anthropology (ANTH 1775)",,15901,,See primary listing,Cross-listed reference,See details,0,Cross-listed reference,X,false,2026-09-09,2026-12-21,,https://cab.brown.edu/
Fall 2026,202610,ANTH 1775,Animals in Archaeology (ARCH 1775),,15900,,See primary listing,Cross-listed reference,See details,0,Cross-listed reference,X,false,2026-09-09,2026-12-21,,https://cab.brown.edu/
Fall 2026,202610,ANTH 1930,Anthropology Thesis Workshop,S01,13694,F 9am-11:30am,Giddings House 114,Physical location published,P. Van Dommelen,S,Full,F,false,2026-09-09,2026-12-21,F 9am-11:30am in Giddings House 114,https://cab.brown.edu/
Fall 2026,202610,ANTH 1940,Ethnographic Research Methods,S01,13688,TTh 10:30am-11:50am,Giddings House 202,Physical location published,N. Al-Ali,S,Active,A,false,2026-09-09,2026-12-21,TTh 10:30am-11:50am in Giddings House 202,https://cab.brown.edu/
Fall 2026,202610,ANTH 1970,Individual Research Project,S01,10242,TBA,TBA,TBA,K. Mason,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 1970,Individual Research Project,S02,10243,TBA,TBA,TBA,P. VanValkenburgh,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 1970,Individual Research Project,S04,10244,TBA,TBA,TBA,R. Carter,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 1970,Individual Research Project,S05,10245,TBA,TBA,TBA,J. Leinaweaver,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 1970,Individual Research Project,S06,10246,TBA,TBA,TBA,L. DiCarlo,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 1970,Individual Research Project,S08,10247,TBA,TBA,TBA,A. Scherer,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 1970,Individual Research Project,S09,10248,TBA,TBA,TBA,J. Babcock,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 1970,Individual Research Project,S10,10249,TBA,TBA,TBA,S. Houston,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 1970,Individual Research Project,S11,10250,TBA,TBA,TBA,K. Fernandes,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 1970,Individual Research Project,S14,10251,TBA,TBA,TBA,M. Lennon,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 1970,Individual Research Project,S19,10252,TBA,TBA,TBA,P. Rubertone,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 1970,Individual Research Project,S20,10253,TBA,TBA,TBA,N. Al-Ali,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 1970,Individual Research Project,S21,10254,TBA,TBA,TBA,D. Smith,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 1970,Individual Research Project,S23,10255,TBA,TBA,TBA,I. Jusionyte,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 1970,Individual Research Project,S24,10256,TBA,TBA,TBA,S. Morell-Hart,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 1970,Individual Research Project,S25,10257,TBA,TBA,TBA,P. Faudree,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 1970,Individual Research Project,S26,10258,TBA,TBA,TBA,R. Preucel,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 1970,Individual Research Project,S27,16153,TBA,TBA,TBA,P. Van Dommelen,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 2001,"Race, Sex, Capital (GNSS 2001)",,16339,,See primary listing,Cross-listed reference,See details,0,Cross-listed reference,X,false,2026-09-09,2026-12-21,,https://cab.brown.edu/
Fall 2026,202610,ANTH 2045,Proposal Writing Workshop for Anthropological Fieldwork,S01,13728,T 1:30pm-3:50pm,Giddings House 114,Physical location published,K. Fernandes,S,Active,A,false,2026-09-09,2026-12-21,T 1:30pm-3:50pm in Giddings House 114,https://cab.brown.edu/
Fall 2026,202610,ANTH 2060,Anthropology Dissertators' Seminar,S01,13730,M 9am-11:30am,Giddings House 114,Physical location published,J. Leinaweaver,S,Active,A,false,2026-09-09,2026-12-21,M 9am-11:30am in Giddings House 114,https://cab.brown.edu/
Fall 2026,202610,ANTH 2150,Writing Ethnography,S01,14382,Th 1pm-3:20pm,130 Hope St (Feinstein Bldg.) 104,Physical location published,I. Jusionyte,S,Active,A,false,2026-09-09,2026-12-21,Th 1pm-3:20pm in 130 Hope St (Feinstein Bldg.) 104,https://cab.brown.edu/
Fall 2026,202610,ANTH 2202,Advanced GIS and Spatial Analysis ,S01,14648,M 3pm-5:30pm,Giddings House 202,Physical location published,P. VanValkenburgh,S,Active,A,false,2026-09-09,2026-12-21,M 3pm-5:30pm in Giddings House 202,https://cab.brown.edu/
Fall 2026,202610,ANTH 2253,Transnational Feminist Politics and Knowledge Production,S01,15852,W 3pm-5:30pm,Giddings House 103,Physical location published,N. Al-Ali,S,Active,A,false,2026-09-09,2026-12-21,W 3pm-5:30pm in Giddings House 103,https://cab.brown.edu/
Fall 2026,202610,ANTH 2970,Preliminary Examination Preparation,S01,13278,TBA,TBA,TBA,TBD,E,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 2980,Reading and Research,S02,10259,TBA,TBA,TBA,J. Babcock,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 2980,Reading and Research,S03,10260,TBA,TBA,TBA,A. Scherer,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 2980,Reading and Research,S04,10261,TBA,TBA,TBA,P. Faudree,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 2980,Reading and Research,S05,10262,TBA,TBA,TBA,N. Al-Ali,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 2980,Reading and Research,S07,10263,TBA,TBA,TBA,K. Mason,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 2980,Reading and Research,S08,10264,TBA,TBA,TBA,P. VanValkenburgh,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 2980,Reading and Research,S10,10265,TBA,TBA,TBA,M. Lennon,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 2980,Reading and Research,S11,10266,TBA,TBA,TBA,I. Jusionyte,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 2980,Reading and Research,S12,10267,TBA,TBA,TBA,S. Morell-Hart,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 2980,Reading and Research,S13,10268,TBA,TBA,TBA,S. Houston,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 2980,Reading and Research,S14,10269,TBA,TBA,TBA,N. Al-Ali,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 2980,Reading and Research,S16,10270,TBA,TBA,TBA,M. Berman,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 2980,Reading and Research,S17,10271,TBA,TBA,TBA,P. Rubertone,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 2980,Reading and Research,S19,10272,TBA,TBA,TBA,R. Preucel,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 2980,Reading and Research,S21,10273,TBA,TBA,TBA,S. Houston,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 2980,Reading and Research,S24,10274,TBA,TBA,TBA,K. Fernandes,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 2980,Reading and Research,S25,10275,TBA,TBA,TBA,D. Smith,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 2980,Reading and Research,S26,10276,TBA,TBA,TBA,L. DiCarlo,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 2980,Reading and Research,S27,10277,TBA,TBA,TBA,R. Carter,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 2980,Reading and Research,S28,16154,TBA,TBA,TBA,P. Van Dommelen,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 2980,Reading and Research,S29,10278,TBA,TBA,TBA,J. Leinaweaver,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ANTH 2990,Thesis Preparation,S01,13279,TBA,TBA,TBA,TBD,E,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 0160,Introduction to Scientific Computing,S01,14596,MWF 12pm-12:50pm,Friedman Hall 202,Physical location published,G. Kevrekidis,S,Active,A,false,2026-09-09,2026-12-21,MWF 12pm-12:50pm in Friedman Hall 202,https://cab.brown.edu/
Fall 2026,202610,APMA 0200,Introduction to Modeling,S01,14597,MWF 11am-11:50am,Friedman Hall 102,Physical location published,A. Culiuc,S,Active,A,false,2026-09-09,2026-12-21,MWF 11am-11:50am in Friedman Hall 102,https://cab.brown.edu/
Fall 2026,202610,APMA 0260,Linear Algebra and Multivariable Calculus for Applied Mathematicians,C01,14600,F 11am-11:50am,Bio Med Center 291,Physical location published,Y. Chen,C,Active,A,false,2026-09-09,2026-12-21,F 11am-11:50am in Bio Med Center 291,https://cab.brown.edu/
Fall 2026,202610,APMA 0260,Linear Algebra and Multivariable Calculus for Applied Mathematicians,C02,14601,F 12pm-12:50pm,Bio Med Center 291,Physical location published,Y. Chen,C,Active,A,false,2026-09-09,2026-12-21,F 12pm-12:50pm in Bio Med Center 291,https://cab.brown.edu/
Fall 2026,202610,APMA 0260,Linear Algebra and Multivariable Calculus for Applied Mathematicians,S01,14598,TTh 4pm-5:20pm,Salomon Center 001,Physical location published,Y. Chen,S,Active,A,false,2026-09-09,2026-12-21,TTh 4pm-5:20pm in Salomon Center 001,https://cab.brown.edu/
Fall 2026,202610,APMA 0350,Applied Ordinary Differential Equations,S01,14599,MWF 12pm-12:50pm,Salomon Center 001,Physical location published,H. Wang,S,Active,A,false,2026-09-09,2026-12-21,MWF 12pm-12:50pm in Salomon Center 001,https://cab.brown.edu/
Fall 2026,202610,APMA 0355,Applied Ordinary Differential Equations with Theory,C01,14603,M 11am-11:50am,Bio Med Center 291,Physical location published,TBD,C,Active,A,false,2026-09-09,2026-12-21,M 11am-11:50am in Bio Med Center 291,https://cab.brown.edu/
Fall 2026,202610,APMA 0355,Applied Ordinary Differential Equations with Theory,C02,14604,M 12pm-12:50pm,Bio Med Center 291,Physical location published,TBD,C,Active,A,false,2026-09-09,2026-12-21,M 12pm-12:50pm in Bio Med Center 291,https://cab.brown.edu/
Fall 2026,202610,APMA 0355,Applied Ordinary Differential Equations with Theory,C03,14605,TBA,TBA,TBA,K. Mallory,C,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 0355,Applied Ordinary Differential Equations with Theory,S01,14602,MWF 1pm-1:50pm,Salomon Center 001,Physical location published,K. Mallory,S,Active,A,false,2026-09-09,2026-12-21,MWF 1pm-1:50pm in Salomon Center 001,https://cab.brown.edu/
Fall 2026,202610,APMA 0360,Applied Partial Differential Equations I,S01,14606,MWF 2pm-2:50pm,Salomon Center 001,Physical location published,A. Culiuc,S,Active,A,false,2026-09-09,2026-12-21,MWF 2pm-2:50pm in Salomon Center 001,https://cab.brown.edu/
Fall 2026,202610,APMA 0365,Applied Partial Differential Equations I with Theory,C01,14608,W 11am-11:50am,Bio Med Center 291,Physical location published,TBD,C,Active,A,false,2026-09-09,2026-12-21,W 11am-11:50am in Bio Med Center 291,https://cab.brown.edu/
Fall 2026,202610,APMA 0365,Applied Partial Differential Equations I with Theory,C02,14609,W 12pm-12:50pm,Bio Med Center 291,Physical location published,TBD,C,Active,A,false,2026-09-09,2026-12-21,W 12pm-12:50pm in Bio Med Center 291,https://cab.brown.edu/
Fall 2026,202610,APMA 0365,Applied Partial Differential Equations I with Theory,C03,14610,TBA,TBA,TBA,Y. Guo,C,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 0365,Applied Partial Differential Equations I with Theory,S01,14607,MWF 10am-10:50am,Salomon Center 001,Physical location published,Y. Guo,S,Active,A,false,2026-09-09,2026-12-21,MWF 10am-10:50am in Salomon Center 001,https://cab.brown.edu/
Fall 2026,202610,APMA 0650,Introduction to Probability and Statistics,S01,14611,TTh 9am-10:20am,Friedman Hall 202,Physical location published,M. Harrison,S,Active,A,false,2026-09-09,2026-12-21,TTh 9am-10:20am in Friedman Hall 202,https://cab.brown.edu/
Fall 2026,202610,APMA 1080,Inference in Genomics and Molecular Biology,S01,14612,MWF 10am-10:50am,Friedman Hall 102,Physical location published,K. Mallory,S,Active,A,false,2026-09-09,2026-12-21,MWF 10am-10:50am in Friedman Hall 102,https://cab.brown.edu/
Fall 2026,202610,APMA 1170,Introduction to Computational Linear Algebra,S01,14613,MWF 1pm-1:50pm,Friedman Hall 202,Physical location published,J. Guzman,S,Active,A,false,2026-09-09,2026-12-21,MWF 1pm-1:50pm in Friedman Hall 202,https://cab.brown.edu/
Fall 2026,202610,APMA 1210,Operations Research: Deterministic Models,S01,14614,TTh 10:30am-11:50am,85 Waterman Street 130,Physical location published,C. Klivans,S,Active,A,false,2026-09-09,2026-12-21,TTh 10:30am-11:50am in 85 Waterman Street 130,https://cab.brown.edu/
Fall 2026,202610,APMA 1330,Applied Partial Differential Equations II,S01,14615,MWF 9am-9:50am,Barus & Holley 153,Physical location published,R. Creedon,S,Active,A,false,2026-09-09,2026-12-21,MWF 9am-9:50am in Barus & Holley 153,https://cab.brown.edu/
Fall 2026,202610,APMA 1650,Introduction to Probability and Statistics with Calculus,S01,14616,MW 8:30am-9:50am,Salomon Center 001,Physical location published,M. Gordin,S,Active,A,false,2026-09-09,2026-12-21,MW 8:30am-9:50am in Salomon Center 001,https://cab.brown.edu/
Fall 2026,202610,APMA 1655,Introduction to Probability and Statistics with Theory,S01,14617,MWF 11am-11:50am,MacMillan Hall 117,Physical location published,V. Semenov,S,Active,A,false,2026-09-09,2026-12-21,MWF 11am-11:50am in MacMillan Hall 117,https://cab.brown.edu/
Fall 2026,202610,APMA 1690,Computational Probability and Statistics,S01,14618,MW 3pm-4:20pm,Salomon Center 001,Physical location published,S. Geman,S,Active,A,false,2026-09-09,2026-12-21,MW 3pm-4:20pm in Salomon Center 001,https://cab.brown.edu/
Fall 2026,202610,APMA 1860,Graphs and Networks,S01,14619,TTh 1pm-2:20pm,Friedman Hall 108,Physical location published,P. Dupuis,S,Active,A,false,2026-09-09,2026-12-21,TTh 1pm-2:20pm in Friedman Hall 108,https://cab.brown.edu/
Fall 2026,202610,APMA 1931B,Mathematical Foundations of Machine Learning,S01,15961,M 3pm-5:30pm,Page-Robinson Hall 202,Physical location published,Y. Sohn,S,Active,A,false,2026-09-09,2026-12-21,M 3pm-5:30pm in Page-Robinson Hall 202,https://cab.brown.edu/
Fall 2026,202610,APMA 1931C,Applied Complex Analysis,S01,14621,TTh 2:30pm-3:50pm,Friedman Hall 208,Physical location published,P. Tabrizian,S,Active,A,false,2026-09-09,2026-12-21,TTh 2:30pm-3:50pm in Friedman Hall 208,https://cab.brown.edu/
Fall 2026,202610,APMA 1970,Independent Study,S02,10279,TBA,TBA,TBA,Y. Sohn,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1970,Independent Study,S03,10280,TBA,TBA,TBA,P. Dupuis,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1970,Independent Study,S04,10281,TBA,TBA,TBA,O. Nguyen,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1970,Independent Study,S05,10282,TBA,TBA,TBA,K. Ramanan,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1970,Independent Study,S06,10283,TBA,TBA,TBA,C. Curto,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1970,Independent Study,S07,10284,TBA,TBA,TBA,S. Geman,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1970,Independent Study,S10,10285,TBA,TBA,TBA,B. Keith,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1970,Independent Study,S11,10286,TBA,TBA,TBA,P. Tabrizian,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1970,Independent Study,S12,10287,TBA,TBA,TBA,G. Karniadakis,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1970,Independent Study,S13,10288,TBA,TBA,TBA,M. Ainsworth,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1970,Independent Study,S14,10289,TBA,TBA,TBA,Y. Shenfeld,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1970,Independent Study,S15,10290,TBA,TBA,TBA,K. Mallory,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1970,Independent Study,S17,10291,TBA,TBA,TBA,C. Klivans,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1970,Independent Study,S18,10292,TBA,TBA,TBA,M. Freilich,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1970,Independent Study,S20,10293,TBA,TBA,TBA,H. Wang,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1970,Independent Study,S22,10294,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1970,Independent Study,S23,10295,TBA,TBA,TBA,H. Dong,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1970,Independent Study,S26,10296,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1970,Independent Study,S28,10297,TBA,TBA,TBA,B. Sandstede,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1970,Independent Study,S29,10298,TBA,TBA,TBA,A. Culiuc,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1970,Independent Study,S30,10299,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1970,Independent Study,S31,10300,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1971,Independent Study -  WRIT,S02,10301,TBA,TBA,TBA,Y. Sohn,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1971,Independent Study -  WRIT,S03,10302,TBA,TBA,TBA,P. Dupuis,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1971,Independent Study -  WRIT,S04,10303,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1971,Independent Study -  WRIT,S05,10304,TBA,TBA,TBA,K. Ramanan,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1971,Independent Study -  WRIT,S06,10305,TBA,TBA,TBA,C. Curto,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1971,Independent Study -  WRIT,S07,10306,TBA,TBA,TBA,S. Geman,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1971,Independent Study -  WRIT,S10,10307,TBA,TBA,TBA,B. Keith,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1971,Independent Study -  WRIT,S11,10308,TBA,TBA,TBA,G. Karniadakis,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,APMA 1971,Independent Study -  WRIT,S13,10309,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
