osm_type,osm_id,name,brown_relevant_hint,building_type,amenity,operator,owner,address_number,address_street,address_city,address_state,address_postcode,levels,wikidata,wikipedia,website,latitude,longitude,osm_url,source_url,license
way,771439393,,false,garages,,,,,,,,,,,,,41.8227367,-71.394561,https://www.openstreetmap.org/way/771439393,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771439404,,false,yes,,,,,,,,,,,,,41.8213572,-71.3948177,https://www.openstreetmap.org/way/771439404,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771439504,,false,yes,,,,,,,,,,,,,41.8205331,-71.4014754,https://www.openstreetmap.org/way/771439504,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771439513,,false,yes,,,,,,,,,,,,,41.8330297,-71.4058831,https://www.openstreetmap.org/way/771439513,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771439521,,false,yes,,,,,,,,,,,,,41.828268,-71.3963362,https://www.openstreetmap.org/way/771439521,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771439548,,false,garages,,,,,,,,,,,,,41.8241517,-71.3945104,https://www.openstreetmap.org/way/771439548,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771439575,,false,yes,,,,,,,,,,,,,41.8317635,-71.4026969,https://www.openstreetmap.org/way/771439575,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771439617,,false,yes,,,,,,,,,,,,,41.8334068,-71.400762,https://www.openstreetmap.org/way/771439617,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771439646,,false,yes,,,,,,,,,,,,,41.8327522,-71.3932125,https://www.openstreetmap.org/way/771439646,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771439647,,false,yes,,,,,,,,,,,,,41.8337124,-71.4071824,https://www.openstreetmap.org/way/771439647,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771439656,,false,yes,,,,,,,,,,,,,41.8318083,-71.4031956,https://www.openstreetmap.org/way/771439656,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771439667,,false,yes,,,,,,,,,,,,,41.8331285,-71.405322,https://www.openstreetmap.org/way/771439667,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771439772,,false,yes,,,,,,,,,,,,,41.8240104,-71.3948034,https://www.openstreetmap.org/way/771439772,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771439899,,false,yes,,,,,,,,,,,,,41.8309804,-71.4064836,https://www.openstreetmap.org/way/771439899,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771439902,,false,yes,,,,,,,,,,,,,41.8331371,-71.4051347,https://www.openstreetmap.org/way/771439902,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771439915,,false,yes,,,,,,,,,,,,,41.8327071,-71.4015948,https://www.openstreetmap.org/way/771439915,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771440027,,false,yes,,,,,,,,,,,,,41.8238997,-71.3935644,https://www.openstreetmap.org/way/771440027,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771440039,,false,yes,,,,,,,,,,,,,41.8233256,-71.3937021,https://www.openstreetmap.org/way/771440039,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771440046,,false,yes,,,,,,,,,,,,,41.8300436,-71.4092345,https://www.openstreetmap.org/way/771440046,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771440069,,false,yes,,,,,,,,,,,,,41.8331463,-71.404949,https://www.openstreetmap.org/way/771440069,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771440173,,false,yes,,,,,,,,,,,,,41.833729,-71.4067296,https://www.openstreetmap.org/way/771440173,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771440336,,false,yes,,,,,,,,,,,,,41.8324966,-71.4029867,https://www.openstreetmap.org/way/771440336,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771440416,,false,yes,,,,,,,,,,,,,41.8336774,-71.3951637,https://www.openstreetmap.org/way/771440416,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771440419,,false,yes,,,,,,,,,,,,,41.8303617,-71.4042797,https://www.openstreetmap.org/way/771440419,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771440497,,false,yes,,,,,,,,,,,,,41.8220935,-71.3945697,https://www.openstreetmap.org/way/771440497,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771440528,,false,yes,,,,,,,,,,,,,41.8332796,-71.3934328,https://www.openstreetmap.org/way/771440528,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771440580,,false,yes,,,,,,,,,,,,,41.832813,-71.4084418,https://www.openstreetmap.org/way/771440580,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771440639,,false,yes,,,,,,,,,,,,,41.821684,-71.403302,https://www.openstreetmap.org/way/771440639,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771440655,,false,yes,,,,,,,,,,,,,41.8337189,-71.4056639,https://www.openstreetmap.org/way/771440655,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771440694,,false,yes,,,,,,,,,,,,,41.8281024,-71.4041021,https://www.openstreetmap.org/way/771440694,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771440709,,false,yes,,,,,,,,,,,,,41.8220394,-71.39348,https://www.openstreetmap.org/way/771440709,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771440757,,false,yes,,,,,,,,,,,,,41.8328494,-71.3930448,https://www.openstreetmap.org/way/771440757,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771440784,,false,yes,,,,,,,,,,,,,41.8334213,-71.3930153,https://www.openstreetmap.org/way/771440784,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771440841,,false,yes,,,,,,,,,,,,,41.8298614,-71.4039523,https://www.openstreetmap.org/way/771440841,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771440844,,false,yes,,,,,,,,,,,,,41.8327126,-71.3934433,https://www.openstreetmap.org/way/771440844,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771440978,,false,yes,,,,,,,,,,,,,41.8339968,-71.3952552,https://www.openstreetmap.org/way/771440978,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771441001,,false,yes,,,,,,,,,,,,,41.8337957,-71.4053832,https://www.openstreetmap.org/way/771441001,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771441081,,false,yes,,,,,,,,,,,,,41.8317921,-71.4019215,https://www.openstreetmap.org/way/771441081,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771441111,,false,yes,,,,,,,,,,,,,41.8337087,-71.4058702,https://www.openstreetmap.org/way/771441111,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771441112,,false,yes,,,,,,,,,,,,,41.8326582,-71.4024256,https://www.openstreetmap.org/way/771441112,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771441149,,false,yes,,,,,,,,,,,,,41.8214333,-71.3999878,https://www.openstreetmap.org/way/771441149,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771441266,,false,yes,,,,,,,,,,,,,41.8326975,-71.4017882,https://www.openstreetmap.org/way/771441266,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771441278,,false,yes,,,,,,,,,,,,,41.8313022,-71.4074447,https://www.openstreetmap.org/way/771441278,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771441284,,false,yes,,,,,,,,,,,,,41.8249583,-71.4048949,https://www.openstreetmap.org/way/771441284,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771441488,,false,yes,,,,,,,,,,,,,41.8331746,-71.4043573,https://www.openstreetmap.org/way/771441488,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771441498,,false,yes,,,,,,,,,,,,,41.8202272,-71.399042,https://www.openstreetmap.org/way/771441498,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771441536,,false,yes,,,,,,,,,,,,,41.8319318,-71.4043556,https://www.openstreetmap.org/way/771441536,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771441678,,false,yes,,,,,,,,,,,,,41.8337763,-71.3939563,https://www.openstreetmap.org/way/771441678,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771441686,,false,yes,,,,,,,,,,,,,41.8331512,-71.4048714,https://www.openstreetmap.org/way/771441686,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771441851,,false,yes,,,,,,,,,,,,,41.8239492,-71.393021,https://www.openstreetmap.org/way/771441851,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771441925,,false,yes,,,,,,,,,,,,,41.8318328,-71.4005408,https://www.openstreetmap.org/way/771441925,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771441995,,false,yes,,,,,,,,,,,,,41.8301647,-71.3959387,https://www.openstreetmap.org/way/771441995,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771442016,,false,yes,,,,,,,,,,,,,41.8329069,-71.4079354,https://www.openstreetmap.org/way/771442016,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771442035,,false,yes,,,,,,,,,,,,,41.8214478,-71.3944236,https://www.openstreetmap.org/way/771442035,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771442082,,false,yes,,,,,,,,,,,,,41.8267623,-71.393489,https://www.openstreetmap.org/way/771442082,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771442090,,false,yes,,,,,,,,,,,,,41.8317272,-71.4047715,https://www.openstreetmap.org/way/771442090,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771442114,,false,yes,,,,,,,,,,,,,41.8310551,-71.4066732,https://www.openstreetmap.org/way/771442114,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771442157,,false,yes,,,,,,,,,,,,,41.8328181,-71.3932284,https://www.openstreetmap.org/way/771442157,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771442289,,false,yes,,,,,,,,,,,,,41.8310295,-71.4039644,https://www.openstreetmap.org/way/771442289,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771442315,,false,yes,,,,,,,,,,,,,41.8267088,-71.393247,https://www.openstreetmap.org/way/771442315,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771442385,,false,yes,,,,,,,,,,,,,41.8333099,-71.4084659,https://www.openstreetmap.org/way/771442385,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771442423,,false,yes,,,,,,,,,,,,,41.820973,-71.3978995,https://www.openstreetmap.org/way/771442423,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771442432,,false,yes,,,,,,,,,,,,,41.8303538,-71.4045377,https://www.openstreetmap.org/way/771442432,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771442447,,false,yes,,,,,,,,,,,,,41.8332323,-71.4022303,https://www.openstreetmap.org/way/771442447,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771442449,,false,yes,,,,,,,,,,,,,41.8339626,-71.3935349,https://www.openstreetmap.org/way/771442449,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771442520,,false,yes,,,,,,,,,,,,,41.8311048,-71.4035918,https://www.openstreetmap.org/way/771442520,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771442598,,false,yes,,,,,,,,,,,,,41.8238856,-71.3959061,https://www.openstreetmap.org/way/771442598,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771442611,,false,yes,,,,,,,,,,,,,41.8211979,-71.4015126,https://www.openstreetmap.org/way/771442611,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771442615,,false,yes,,,,,,,,,,,,,41.8218622,-71.3931333,https://www.openstreetmap.org/way/771442615,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771442619,,false,yes,,,,,,,,,,,,,41.8299765,-71.3947051,https://www.openstreetmap.org/way/771442619,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771442701,,false,yes,,,,,,,,,,,,,41.8326538,-71.4027153,https://www.openstreetmap.org/way/771442701,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771442814,,false,yes,,,,,,,,,,,,,41.8331544,-71.4033203,https://www.openstreetmap.org/way/771442814,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771442857,,false,yes,,,,,,,,,,,,,41.8326506,-71.4027801,https://www.openstreetmap.org/way/771442857,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771442927,,false,yes,,,,,,,,,,,,,41.8318183,-71.4028586,https://www.openstreetmap.org/way/771442927,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771442986,,false,yes,,,,,,,,,,,,,41.8324855,-71.40183,https://www.openstreetmap.org/way/771442986,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771443090,,false,yes,,,,,,,,,,,,,41.8218148,-71.4034283,https://www.openstreetmap.org/way/771443090,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771443105,,false,yes,,,,,,,,,,,,,41.8333077,-71.3932908,https://www.openstreetmap.org/way/771443105,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771443115,,false,yes,,,,,,,,,,,,,41.8202834,-71.3973382,https://www.openstreetmap.org/way/771443115,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771443132,,false,yes,,,,,,,,,,,,,41.8205475,-71.3953374,https://www.openstreetmap.org/way/771443132,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771443412,,false,yes,,,,,,,,,,,,,41.8335435,-71.4091307,https://www.openstreetmap.org/way/771443412,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771443474,,false,yes,,,,,,,,,,,,,41.8209557,-71.3939257,https://www.openstreetmap.org/way/771443474,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771443756,,false,yes,,,,,,,,,,,,,41.8331105,-71.4034922,https://www.openstreetmap.org/way/771443756,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771443939,,false,yes,,,,,,,,,,,,,41.8208886,-71.3970668,https://www.openstreetmap.org/way/771443939,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771444042,,false,yes,,,,,,,,,,,,,41.8214026,-71.3980936,https://www.openstreetmap.org/way/771444042,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771444110,,false,yes,,,,,,,,,,,,,41.8316971,-71.4043415,https://www.openstreetmap.org/way/771444110,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771444225,,false,yes,,,,,,,,,,,,,41.8236483,-71.4092226,https://www.openstreetmap.org/way/771444225,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771444266,,false,yes,,,,,,,,,,,,,41.8206776,-71.3941547,https://www.openstreetmap.org/way/771444266,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771444332,,false,yes,,,,,,,,,,,,,41.8318512,-71.4021107,https://www.openstreetmap.org/way/771444332,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771444349,,false,yes,,,,,,,,,,,,,41.8231102,-71.4068955,https://www.openstreetmap.org/way/771444349,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771444453,,false,yes,shelter,,,,,,,,,,,,41.8254005,-71.4091061,https://www.openstreetmap.org/way/771444453,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771444495,,false,yes,,,,,,,,,,,,,41.8204116,-71.3952828,https://www.openstreetmap.org/way/771444495,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771444511,,false,roof,shelter,,,,,,,,,,,,41.8271547,-71.3975422,https://www.openstreetmap.org/way/771444511,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771444516,,false,yes,,,,,,,,,,,,,41.8285647,-71.4044305,https://www.openstreetmap.org/way/771444516,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771444523,,false,yes,,,,,,,,,,,,,41.8213727,-71.3978049,https://www.openstreetmap.org/way/771444523,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771444531,,false,yes,,,,,,,,,,,,,41.8201818,-71.3986552,https://www.openstreetmap.org/way/771444531,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771444620,,false,yes,,,,,,,,,,,,,41.8223392,-71.4024496,https://www.openstreetmap.org/way/771444620,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771444621,,false,yes,,,,,,,,,,,,,41.8217605,-71.393005,https://www.openstreetmap.org/way/771444621,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771444661,,false,yes,,,,,,,,,,,,,41.8292327,-71.3939204,https://www.openstreetmap.org/way/771444661,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771444730,,false,yes,,,,,,,,,,,,,41.8296605,-71.4092674,https://www.openstreetmap.org/way/771444730,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771444818,,false,yes,,,,,,,,,,,,,41.8218918,-71.4080533,https://www.openstreetmap.org/way/771444818,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771444832,,false,yes,,,,,,,,,,,,,41.8241003,-71.408687,https://www.openstreetmap.org/way/771444832,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771444869,,false,yes,,,,,,,,,,,,,41.8312196,-71.4087,https://www.openstreetmap.org/way/771444869,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771444884,,false,yes,,,,,,,,,,,,,41.8219507,-71.4071262,https://www.openstreetmap.org/way/771444884,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771444927,,false,yes,,,,,,,,,,,,,41.8308529,-71.4047718,https://www.openstreetmap.org/way/771444927,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771444994,,false,yes,,,,,,,,,,,,,41.8303175,-71.4046661,https://www.openstreetmap.org/way/771444994,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771445011,,false,shed,,,,,,,,,,,,,41.8256481,-71.3955729,https://www.openstreetmap.org/way/771445011,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771445036,,false,yes,,,,,,,,,,,,,41.8229505,-71.4060396,https://www.openstreetmap.org/way/771445036,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771445064,,false,yes,,,,,,,,,,,,,41.8338523,-71.4067631,https://www.openstreetmap.org/way/771445064,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771445203,,false,yes,,,,,,,,,,,,,41.8311193,-71.4030458,https://www.openstreetmap.org/way/771445203,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771445309,,false,yes,,,,,,,,,,,,,41.829049,-71.4063977,https://www.openstreetmap.org/way/771445309,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771445421,,false,yes,,,,,,,,,,,,,41.8208814,-71.3980251,https://www.openstreetmap.org/way/771445421,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,771445429,,false,yes,,,,,,,,,,,,,41.8307172,-71.4094122,https://www.openstreetmap.org/way/771445429,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
